NPI,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Add,LNL,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number
1669488060,AMERICAN FAMILY CARE INC,,,1007 9TH AVENUE NORTH,,BESSEMER,AL,35020,"1007 9TH AVENUE NORTH,BESSEMER,AL 35020",${LNL},2054269605,2054241054
1578579975,AMERICAN FAMILY CARE INC,,,6554 AARON ARONOV DRIVE,,FAIRFIELD,AL,350641823,"6554 AARON ARONOV DRIVE,FAIRFIELD,AL 35064",${LNL},2057865022,2057865028
1699781005,AMERICAN FAMILY CARE INC,AMERICAN FAMILY CARE,3,2570 BERRYHILL RD,,MONTGOMERY,AL,361173564,"2570 BERRYHILL RD,MONTGOMERY,AL 36117",${LNL},3343231330,3343231327
1194822601,HEALTH CARE EXPRESS MEDICAL CORPORATION,HEALTHCARE EXPRESS URGENT CARE,3,42575 WASHINGTON ST,,PALM DESERT,CA,922118850,"42575 WASHINGTON ST,PALM DESERT,CA 92211",${LNL},7603600333,7603601368
1780785964,"TOMMY L. LOUISVILLE, M.D., PA",FIRST HELP URGENT CARE CLINIC,3,320 1ST ST S,,WINTER HAVEN,FL,338803501,"320 1ST ST S,WINTER HAVEN,FL 33880",${LNL},8632998485,8632938450
1396842514,CFV EXPRESS CARE BILLING SERVICES LLC,HIGHSMITH RAINEY EXPRESS CARE,3,150 ROBESON ST,,FAYETTEVILLE,NC,283015570,"150 ROBESON ST,FAYETTEVILLE,NC 28301",${LNL},9106151059,9106151058
1174514533,"SULPHUR URGENT CARE, LLC",,,3924 MAPLEWOOD DR,,SULPHUR,LA,706636352,"3924 MAPLEWOOD DR,SULPHUR,LA 70663",${LNL},3376260078,3376260330
1821085911,RAPIDCARE URGENT CARE CENTERS/SO CALIF. URGENT CARE MEDICAL GROUP,RAPIDCARE BURBANK,5,1130 W OLIVE AVE,,BURBANK,CA,915062214,"1130 W OLIVE AVE,BURBANK,CA 91506",${LNL},8188438555,8188407014
1467449553,AMERICAS URGENT CARE OF LEWIS CENTER LLC,,,24 HIDDEN RAVINES DR,,POWELL,OH,430658736,"24 HIDDEN RAVINES DR,POWELL,OH 43065",${LNL},6144339200,6144339201
1740273614,"JCL URGENT CARE, LLC",JOHN C. LINCOLN URGENT CARE,3,3648 W ANTHEM WAY,A100,ANTHEM,AZ,850867001,"3648 W ANTHEM WAY,A100,ANTHEM,AZ 85086",${LNL},6234346444,6234346448
1528055613,GAHANNA URGENT CARE,AMERICAS URGENT CARE OF NEW ALBANY,3,5610 N HAMILTON RD,,COLUMBUS,OH,432301324,"5610 N HAMILTON RD,COLUMBUS,OH 43230",${LNL},6144761112,6144761116
1053308148,DUBLIN URGENT CARE INC,AMERICA'S URGENT CARE OF DUBLIN,3,6955 PERIMETER LOOP RD,,DUBLIN,OH,430168580,"6955 PERIMETER LOOP RD,DUBLIN,OH 43016",${LNL},6149230300,6149230400
1144291204,MEDICAL ACCESS P.C.,,,19504 AMARANTH DR,,GERMANTOWN,MD,208741210,"19504 AMARANTH DR,GERMANTOWN,MD 20874",${LNL},3014281070,3014283192
1447204433,"URGENT CARE DOCTORS OFFICE, PA",,,800 PRAIRIE CENTER DR,120,EDEN PRAIRIE,MN,553447328,"800 PRAIRIE CENTER DR,120,EDEN PRAIRIE,MN 55344",${LNL},9524018290,9524018243
1144217225,RAPIDCARE URGENT CARE CENTERS/SO CALIF URGENT CARE MEDICAL GROUP,RAPIDCARE GLENDAL,5,801 S CHEVY CHASE DR,#105,GLENDALE,CA,912054431,"801 S CHEVY CHASE DR,#105,GLENDALE,CA 91205",${LNL},8182652200,8182652201
1528055621,TENET UNIFOUR URGENT CARE CENTER LLC,FRYECARE URGENT CARE - CONOVER,3,1105 FAIRGROVE CHURCH RD SE,,CONOVER,NC,286139090,"1105 FAIRGROVE CHURCH RD SE,CONOVER,NC 28613",${LNL},8282670551,8282670351
1437146537,PIEDMONT EAST URGENT CARE CENTER LLC,PIEDMONT EAST URGENT CARE,3,760 ADDISON AVENUE,,ROCK HILL,SC,297308097,"760 ADDISON AVENUE,ROCK HILL,SC 29730",${LNL},8033291930,8033282549
1013908441,ROWLAND FLATT CLINIC,,,603 NE 2ND ST,,ANTLERS,OK,745232636,"603 NE 2ND ST,ANTLERS,OK 74523",${LNL},5802983351,5802986137
1689786261,"FAMILY + URGENT CARE CLINIC, PA",,,1154 CROSS CREEK DR,,SALTILLO,MS,388665777,"1154 CROSS CREEK DR,SALTILLO,MS 38866",${LNL},6628408010,6628402656
1235238841,THE DOCTORS CENTER MEDICAL GROUP INC.,,,4948 SAN JUAN AVE,,FAIR OAKS,CA,956284606,"4948 SAN JUAN AVE,FAIR OAKS,CA 95628",${LNL},9169666287,9169662541
1952327785,FIRSTMED NORTH LLC,FIRSTMED NORTH URGENT CARE,3,214 W 1500 S,,BOUNTIFUL,UT,840107408,"214 W 1500 S,BOUNTIFUL,UT 84010",${LNL},8012956483,8013350339
1871540237,VARIETY CHILDREN'S HOSPITAL,MIAMI CHILDREN'S HOSPITAL,3,3100 SW 62ND AVE,,MIAMI,FL,331553009,"3100 SW 62ND AVE,MIAMI,FL 33155",${LNL},3056666511,3056628290
1700809027,LEGACY EMANUEL HOSPITAL AND HEALTH CENTER,LEGACY CLINICS @ EMANUEL,3,2800 N VANCOUVER AVE STE 230,,PORTLAND,OR,972271668,"2800 N VANCOUVER AVE STE 230,PORTLAND,OR 97227",${LNL},5033970471,
1518945948,"P.R. CARE, LLC",SCIOTO URGENT CARE,3,6350 FRANTZ RD,,DUBLIN,OH,430171382,"6350 FRANTZ RD,DUBLIN,OH 43017",${LNL},6147899464,6147899575
1467562058,URGENT CARE PC,,,3143 PELHAM PKWY STE 100,,PELHAM,AL,351242028,"3143 PELHAM PKWY STE 100,PELHAM,AL 35124",${LNL},2056202273,2056202279
1306915814,"MIDWEST HEALTHSTRATEGIES, INC.",SOUTHWAY URGENT CARE,3,3807 S MADISON ST,,MUNCIE,IN,473025758,"3807 S MADISON ST,MUNCIE,IN 47302",${LNL},7652133707,7652133763
1376632281,"SOUTHERN CALIFORNIA PRIMARY CARE MEDICAL GROUP, INC",CANYON LAKE URGENT & FAMILY CARE,3,31581 CANYON ESTATES DR,,LAKE ELSINORE,CA,925320424,"31581 CANYON ESTATES DR,LAKE ELSINORE,CA 92532",${LNL},9512443500,9512443535
1508892746,CAROLINAS PHYSICIANS NETWORK INC,CAROLINAS HEALTHCARE URGENT CARE-HUNTERSVILLE,3,12905 ROSEDALE HILL AVE,,HUNTERSVILLE,NC,280780328,"12905 ROSEDALE HILL AVE,HUNTERSVILLE,NC 28078",${LNL},7048011000,7048962861
1467478297,FIRSTMED LLC,FIRSTMED WEST URGENT CARE,3,8822 REDWOOD RD,SUITE E122,WEST JORDAN,UT,840889336,"8822 REDWOOD RD,SUITE E122,WEST JORDAN,UT 84088",${LNL},8012560009,8012561133
1265519185,PEDSTAT,,,3919 W JEFFERSON BLVD,SUITE 2,FORT WAYNE,IN,468046811,"3919 W JEFFERSON BLVD,SUITE 2,FORT WAYNE,IN 46804",${LNL},2604367722,2604590012
1548238256,NEWBURY PARK URGENT CARE,,,2080 NEWBURY RD,,NEWBURY PARK,CA,913203387,"2080 NEWBURY RD,NEWBURY PARK,CA 91320",${LNL},8054990308,
1396777595,PARK MED AMBULATORY CARE PC,PARK MED URGENT CARE CENTER,3,117 GILL ST,,ALCOA,TN,377012672,"117 GILL ST,ALCOA,TN 37701",${LNL},8659823409,
1598793689,URGENT CARE OF WEST CHESTER LLC,WEST CHESTER URGENT CARE,3,7345 KINGSGATE WAY,,WEST CHESTER,OH,450692453,"7345 KINGSGATE WAY,WEST CHESTER,OH 45069",${LNL},5135311555,5135312068
1801845110,PALMER LUTHERAN HEALTH CT,PALMER URGENT CARE,3,112 JEFFERSON ST,,WEST UNION,IA,521751022,"112 JEFFERSON ST,WEST UNION,IA 52175",${LNL},5634223811,5634229754
1972590073,PIEDMONT URGENT CARE CENTER AT BAXTER VILLAGE LLC,BAXTER VILLAGE URGENT CARE,5,502 SIXTH BAXTER CROSSING,,FORT MILL,SC,297086428,"502 SIXTH BAXTER CROSSING,FORT MILL,SC 29708",${LNL},8033968100,8033968040
1235155375,SUMMIT URGENT CARE CENTER PA,,,1400 GEORGE DIETER DR,#100,EL PASO,TX,799367601,"1400 GEORGE DIETER DR,#100,EL PASO,TX 79936",${LNL},9158574559,
1700992856,TOBY ANDREW HAMPTON,TRI COUNTY FAMILY MEDICINE AND URGENT CARE,3,600 RB WILSON DR,,HUNTINGDON,TN,383441726,"600 RB WILSON DR,HUNTINGDON,TN 38344",${LNL},7319862213,7319860011
1487750089,HILO URGENT CARE CENTER,,,45 MOHOULI ST,,HILO,HI,967204145,"45 MOHOULI ST,HILO,HI 96720",${LNL},8089610058,8089693728
1639178510,"MELBOURNE URGENT CARE, LLC",,,187 S WICKHAM RD,SUITE 101,MELBOURNE,FL,329041123,"187 S WICKHAM RD,SUITE 101,MELBOURNE,FL 32904",${LNL},3219539981,3219530212
1578574125,RANCHO URGENT CARE PHCY,,,10841 WHITE OAK AVE,STE 101,RANCHO CUCAMONGA,CA,917303811,"10841 WHITE OAK AVE,STE 101,RANCHO CUCAMONGA,CA 91730",${LNL},9094817501,9099804376
1811975279,MOUNT CARMEL HEALTH SYSTEM,MOUNT CARMEL URGENT CARE - GROVE CITY,3,3000 MEADOW POND CT,STE 200,GROVE CITY,OH,431239827,"3000 MEADOW POND CT,STE 200,GROVE CITY,OH 43123",${LNL},6148717130,6142772690
1336177179,VAH INC.,EAST HOUSTON URGENT CARE,3,"11410 I-10 EAST, SUITE 168",,HOUSTON,TX,770291976,"11410 I-10 EAST, SUITE 168,HOUSTON,TX 77029",${LNL},7134539800,7134539801
1245262302,SAHARA URGENT CARE,,,3013 W SAHARA AVE,,LAS VEGAS,NV,891026094,"3013 W SAHARA AVE,LAS VEGAS,NV 89102",${LNL},7023623322,7027343322
1407834955,PROFESSIONAL PRIMARY CARE SERVICES OF SOUTHERN OHIO,HILLSBORO URGENT CARE,3,160 ROBERTS LN,SUITE A,HILLSBORO,OH,451337608,"160 ROBERTS LN,SUITE A,HILLSBORO,OH 45133",${LNL},9373831040,9373831380
1326097502,COMMUNITY URGENT CARE INC.,,,2555 CREEKWOOD CT,,SPRINGFIELD,OH,455044056,"2555 CREEKWOOD CT,SPRINGFIELD,OH 45504",${LNL},9373270552,9373270556
1801845011,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE - SEFFNER,3,801 W. MARTIN LUTHER KING BOULEVARD,,SEFFNER,FL,335844635,"801 W. MARTIN LUTHER KING BOULEVARD,SEFFNER,FL 33584",${LNL},8136844424,8136840797
1447363718,"MED WORKS URGENT CARE, INC.",MED WORKS URGENT CARE,3,3333 MASSILLON RD STE 102,,AKRON,OH,443125982,"3333 MASSILLON RD STE 102,AKRON,OH 44312",${LNL},3308963036,3308960464
1669429080,AMERICAN FAMILY CARE INC,,,1680 MONTGOMERY HWY,,BIRMINGHAM,AL,35216,"1680 MONTGOMERY HWY,BIRMINGHAM,AL 35216",${LNL},2059790888,2059794110
1659489383,"INTEGRATED HEALTH CARE PROVIDERS, INC.","HEALTHPLUS URGENT CARE, CROSS LANES",3,130 GOFF MOUNTAIN ROAD,,CROSS LANES,WV,25313,"130 GOFF MOUNTAIN ROAD,CROSS LANES,WV 25313",${LNL},3043887782,
1942300918,ORTHOPAEDIC HOSPITAL MEDICAL GROUP,,,403 W ADAMS BLVD,,LOS ANGELES,CA,900072664,"403 W ADAMS BLVD,LOS ANGELES,CA 90007",${LNL},2137421000,2137421435
1457421620,"DMC CENTERS, INC.",,,41935 W 12 MILE RD,,NOVI,MI,483773111,"41935 W 12 MILE RD,NOVI,MI 48377",${LNL},2483056171,2483056696
1801802129,APOLLO URGENT CARE LLC,,,2745 BOB WALLACE AVE SW,SUITE F,HUNTSVILLE,AL,358054158,"2745 BOB WALLACE AVE SW,SUITE F,HUNTSVILLE,AL 35805",${LNL},2565341323,2565341780
1942304159,SOUTHPORT URGENT CARE,,,1456 N HOWE ST,,SOUTHPORT,NC,284612754,"1456 N HOWE ST,SOUTHPORT,NC 28461",${LNL},9104548889,9104548890
1609951441,MEDICAL FOUNDATION OF SOUTH MS,PASS ROAD WALK IN CLINIC,3,2771 PASS RD,,BILOXI,MS,395312600,"2771 PASS RD,BILOXI,MS 39531",${LNL},2283854645,2283854695
1760408835,SOUTH WINDSOR AMBULATORY CARE CTR INC,,,2800 TAMARACK AVENUE,SUITE 105,SOUTH WINDSOR,CT,60745539,"2800 TAMARACK AVENUE,SUITE 105,SOUTH WINDSOR,CT 6074",${LNL},8606443491,8606445744
1225098825,FAYETTE MEMORIAL HOSPITAL ASSOC INC,CONNERSVILLE IMMEDIATE CARE,3,3542 N WESTERN AVE,,CONNERSVILLE,IN,47331,"3542 N WESTERN AVE,CONNERSVILLE,IN 47331",${LNL},7658255323,7658278687
1750317921,STEELE CREEK URGENT CARE,CAROLINAS HEALTHCARE URGENT CARE-STEELE CREEK,3,9332 S TRYON ST,,CHARLOTTE,NC,282733108,"9332 S TRYON ST,CHARLOTTE,NC 28273",${LNL},7045876700,7045876723
1629017694,PALMETTO PRIMARY CARE PHYSICIANS,,,2550 ELMS CENTRE RD,,N CHARLESTON,SC,294069844,"2550 ELMS CENTRE RD,N CHARLESTON,SC 29406",${LNL},8435727727,8435695872
1366522369,CAROLINAS PHYSICIANS NETWORK INC.,CAROLINAS HEALTHCARE URGENT CARE - MT. ISLAND,3,10210 COULOAK DR,SUITE E,CHARLOTTE,NC,282167679,"10210 COULOAK DR,SUITE E,CHARLOTTE,NC 28216",${LNL},7048012000,7048012001
1487684569,"AMERICAN FAMILY HEALTH CENTER,INC",,,1840 W 49TH ST STE 425,,HIALEAH,FL,330122978,"1840 W 49TH ST STE 425,HIALEAH,FL 33012",${LNL},3052318996,3052318433
1063479087,TULSA EMERGENCY MEDICAL CENTER INC,ACCESS MEDICAL CENTER,3,2929 S GARNETT RD,,TULSA,OK,741295101,"2929 S GARNETT RD,TULSA,OK 74129",${LNL},4807761600,4807760025
1417906611,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE - BRANDON,3,206 E BRANDON BLVD,,BRANDON,FL,335115221,"206 E BRANDON BLVD,BRANDON,FL 33511",${LNL},8136815571,8136898128
1023067220,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE - NORTHSIDE,3,13610 N BRUCE B DOWNS BOULEVARD,,TAMPA,FL,336134650,"13610 N BRUCE B DOWNS BOULEVARD,TAMPA,FL 33613",${LNL},8139772777,8139773488
1750369005,URGENT CARE PHYSICIANS PC,,,1515 ALLEN ST,,SPRINGFIELD,MA,11181803,"1515 ALLEN ST,SPRINGFIELD,MA 1118",${LNL},4137839114,4137820960
1689747867,"SCOTT RINELLA, INC.",MURRIETA PRIMARY CARE,3,25405 HANCOCK AVE,SUITE 108,MURRIETA,CA,925625982,"25405 HANCOCK AVE,SUITE 108,MURRIETA,CA 92562",${LNL},9516774100,9516774427
1811957442,DOCTORS URGENT CARE OFFICES MEDICAL GROUP INC,DOCTORS URGENT CARE OFFICE,3,935 STATE ROUTE 28,,MILFORD,OH,45150,"935 STATE ROUTE 28,MILFORD,OH 45150",${LNL},5138318555,5138318685
1356359780,FIRSTMED EAST LLC,FIRSTMED EAST URGENT CARE,3,1950 E 7000 S,,SALT LAKE CITY,UT,841216894,"1950 E 7000 S,SALT LAKE CITY,UT 84121",${LNL},8019433300,8019433461
1346338159,CAROLINA FAMILY AND URGENT CARE,,,4380 FAYETTEVILLE RD,,LUMBERTON,NC,283582677,"4380 FAYETTEVILLE RD,LUMBERTON,NC 28358",${LNL},9106180026,9106181746
1780671693,"RAPIDCARE WALK IN MEDICAL GROUP, INC.",,,13385 FOLSOM BLVD,#800,FOLSOM,CA,956308322,"13385 FOLSOM BLVD,#800,FOLSOM,CA 95630",${LNL},9166731200,9166731201
1477652188,JK HEAD MD PA,,,308 53RD AVE E,,BRADENTON,FL,342034706,"308 53RD AVE E,BRADENTON,FL 34203",${LNL},9417515551,9417515515
1548202252,JAMES A D'ORTA MD PC,MINUTECLINIC DIAGNOSTIC OF WASHINGTON DC PC,5,845 BLADENSBURG RD NE,,WASHINGTON,DC,200023927,"845 BLADENSBURG RD NE,WASHINGTON,DC 20002",${LNL},6126597111,6126597101
1871663583,MISSOURI DELTA MEDICAL CENTER,MISSOURI DELTA EXPRESS CARE,3,1008 NORTH MAIN,,SIKESTON,MO,638015044,"1008 NORTH MAIN,SIKESTON,MO 63801",${LNL},5734726001,5734726018
1619922549,"PRIMA MED, PHYSICIANS ASSOCIATION",PRIMACARE MEDICAL CENTERS,3,3304 ALMA DR,,PLANO,TX,750237333,"3304 ALMA DR,PLANO,TX 75023",${LNL},9724246581,9725095157
1265496863,CASA GRANDE URGENT CARE LLC,NEXTCARE,3,1729 N TREKELL RD,,CASA GRANDE,AZ,852222215,"1729 N TREKELL RD,CASA GRANDE,AZ 85222",${LNL},4807761588,5208760801
1053375659,APACHE JUNCTION URGENT CARE LLC,NEXTCARE,3,2080 W SOUTHERN AVE,STE. 1,APACHE JUNCTION,AZ,852207455,"2080 W SOUTHERN AVE,STE. 1,APACHE JUNCTION,AZ 85220",${LNL},4807761588,4809850173
1225087430,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE - PASCO,3,22945 STATE ROAD 54,,LUTZ,FL,335496932,"22945 STATE ROAD 54,LUTZ,FL 33549",${LNL},8139099099,8139091822
1659389138,BAYSIDE URGENT CARE AND FAMILY MEDICAL CLINIC,,,1100 LAUREL ST,STE B,SAN CARLOS,CA,940705000,"1100 LAUREL ST,STE B,SAN CARLOS,CA 94070",${LNL},6506377703,6506377708
1437119005,"LINCOLN URGENT CARE CENTER, INC.",,,2 WAKE ROBIN RD,SUITE 106,LINCOLN,RI,28654241,"2 WAKE ROBIN RD,SUITE 106,LINCOLN,RI 2865",${LNL},4013339595,
1356432207,VIRGINIA MEDICAL ACUTE CARE PC,,,5501 BACKLICK RD,SUITE 105,SPRINGFIELD,VA,221513933,"5501 BACKLICK RD,SUITE 105,SPRINGFIELD,VA 22151",${LNL},7036422273,7035646544
1184637852,URGENT CARE MEDICAL & DIAGNOSTIC,,,500A LONG HOLLOW PIKE,,GOODLETTSVILLE,TN,37072,"500A LONG HOLLOW PIKE,GOODLETTSVILLE,TN 37072",${LNL},6158511230,6158511972
1669588497,OVERTON URGENT CARE,,,461 N. MOAPA VALLEY BLVD,,OVERTON,NV,89040,"461 N. MOAPA VALLEY BLVD,OVERTON,NV 89040",${LNL},7023976344,7023976342
1811913916,ER ASSOCIATES OF NORTH TEXAS PA,,,8245 PRECINCT LINE RD,SUITE 100,NORTH RICHLAND HILLS,TX,761828672,"8245 PRECINCT LINE RD,SUITE 100,NORTH RICHLAND HILLS,TX 76182",${LNL},8175038800,8175038801
1770532897,"MEDEX URGENT CARE, PA",MEDEX URGENT CARE,3,504 OWEN DR,,FAYETTEVILLE,NC,283043417,"504 OWEN DR,FAYETTEVILLE,NC 28304",${LNL},9102213030,
1821047952,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE,3,26812 US HIGHWAY 19 N,,CLEARWATER,FL,337613405,"26812 US HIGHWAY 19 N,CLEARWATER,FL 33761",${LNL},7277992727,7272100810
1598877540,CLINTON URGENT CARE LLC,,,1004 BEAMAN ST,,CLINTON,NC,283282329,"1004 BEAMAN ST,CLINTON,NC 28328",${LNL},9105929113,9105900050
1497781520,OHIO VALLEY MEDICAL QUICKCARE INC,,,517 36TH ST,,PARKERSBURG,WV,26101,"517 36TH ST,PARKERSBURG,WV 26101",${LNL},3044851044,3044821861
1922193622,"WHITE OAK FAMILY PHYSICIANS, PA",WHITE OAK URGENT CARE ASHEBORO,3,197 B HIGHWAY 42 NORTH,,ASHEBORO,NC,27203,"197 B HIGHWAY 42 NORTH,ASHEBORO,NC 27203",${LNL},3366252560,
1548220155,"RUSH CARE, INC.",CHOCTAW URGENT CARE CENTER,3,1 INDEPENDENCE SQ,SUITE 1C,BUTLER,AL,369042512,"1 INDEPENDENCE SQ,SUITE 1C,BUTLER,AL 36904",${LNL},2054594424,2054593010
1174562052,KS URGENT CARE CENTER OF KANSAS CITY LLC,,,1601 MEADOWLARK LN,SUITE D,KANSAS CITY,KS,661021266,"1601 MEADOWLARK LN,SUITE D,KANSAS CITY,KS 66102",${LNL},9132871400,9132871402
1144301003,DOWNRIVER URGENT CARE PLLC,,,15830 FORT ST,SUITE 1,SOUTHGATE,MI,481951367,"15830 FORT ST,SUITE 1,SOUTHGATE,MI 48195",${LNL},7342825444,
1447331285,"URGENT MEDCARE, INC.",,,302 N HOOD AVE,,GADSDEN,AL,359031029,"302 N HOOD AVE,GADSDEN,AL 35903",${LNL},2565476119,2565462981
1992735088,DIGNITY HEALTH,MERCY GILBERT MEDICAL CENTER,3,3555 S VAL VISTA DR,,GILBERT,AZ,852967323,"3555 S VAL VISTA DR,GILBERT,AZ 85296",${LNL},4809634561,4807283875
1811918709,CENTRAL FLORIDA INTERNISTS INC,,,802 W OAK ST,,KISSIMMEE,FL,347416625,"802 W OAK ST,KISSIMMEE,FL 34741",${LNL},4073435914,4073435963
1215945621,GULF COAST URGENT CARE,,,9100 SOUTHWEST FWY,SUITE 150,HOUSTON,TX,770741519,"9100 SOUTHWEST FWY,SUITE 150,HOUSTON,TX 77074",${LNL},7137733306,7137731464
1720008311,AMERICAN FAMILY CARE,EDWIN R GRAY MD,4,2147 RIVERCHASE OFFICE RD,,HOOVER,AL,352441836,"2147 RIVERCHASE OFFICE RD,HOOVER,AL 35244",${LNL},2054038902,2059827882
1245272657,COUNTY OF GUILFORD,GUILFORD COUNTY DEPARTMENT OF PUBLIC HEALTH,3,1100 E WENDOVER AVE,GCDPH GREENSBORO,GREENSBORO,NC,274056713,"1100 E WENDOVER AVE,GCDPH GREENSBORO,GREENSBORO,NC 27405",${LNL},3366417777,3366416971
1982708293,DELCO URGENT CARE,,,25805 ANDREW JACKSON HWY,,DELCO,NC,28436,"25805 ANDREW JACKSON HWY,DELCO,NC 28436",${LNL},9106559900,9106559907
1831144351,BERNARD T SWIFT JR DBA TEXAS MEDCLINIC,TEXAS MEDCLINIC,3,13722 EMBASSY ROW,,SAN ANTONIO,TX,782162000,"13722 EMBASSY ROW,SAN ANTONIO,TX 78216",${LNL},8306065533,8306065535
1316986227,CARTERSVILLE URGENT CARE LLC,,,824 WEST AVE,,CARTERSVILLE,GA,301206100,"824 WEST AVE,CARTERSVILLE,GA 30120",${LNL},6787215570,
1588775621,APPLECARE OF JESUP LLC,,,111 COLONIAL WAY,,JESUP,GA,315450122,"111 COLONIAL WAY,JESUP,GA 31545",${LNL},9125889110,
1548273139,"MAINSTREET MEDICAL CENTER, INC.",,,8723 INTERNATIONAL DR,SUITE 115,ORLANDO,FL,328199337,"8723 INTERNATIONAL DR,SUITE 115,ORLANDO,FL 32819",${LNL},4073704881,4073704867
1629167457,COUNTY OF VENTURA,VENTURA COUNTY MEDICAL CENTER,3,3291 LOMA VISTA RD,,VENTURA,CA,930033099,"3291 LOMA VISTA RD,VENTURA,CA 93003",${LNL},8056526000,8056489561
1124036314,OUR LADY OF BELLEFONTE HOSPITAL INC,IRONTON URGENT CARE,3,1005 E RING RD,,IRONTON,OH,456389610,"1005 E RING RD,IRONTON,OH 45638",${LNL},7405333950,7405333980
1669562765,GREGORY L WAKEMAN DO INC,LA COSTA URGENT CARE AND FAMILY PRACTICE,3,6971 EL CAMINO REAL,SUITE 101,CARLSBAD,CA,92009,"6971 EL CAMINO REAL,SUITE 101,CARLSBAD,CA 92009",${LNL},7606033221,7606037719
1851321699,"DOCNOW URGENT CARE, PC",MIDWEST URGENT CARE,4,1701 SOUTH BLVD E,STE 150,ROCHESTER HILLS,MI,483076122,"1701 SOUTH BLVD E,STE 150,ROCHESTER HILLS,MI 48307",${LNL},2488536300,2488536303
1972535086,MCMINNVILLE IMMEDIATE HEALTH CARE LLC,,,207 NE 19TH ST,,MCMINNVILLE,OR,971286225,"207 NE 19TH ST,MCMINNVILLE,OR 97128",${LNL},5034351077,
1902904436,SOUTHGATE URGENT CARE PC,,,15777 NORTHLINE RD,SUITE 101,SOUTHGATE,MI,481952385,"15777 NORTHLINE RD,SUITE 101,SOUTHGATE,MI 48195",${LNL},7343247800,7343247801
1780633834,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE - CLEARWATER,3,26812 US HIGHWAY 19 N,,CLEARWATER,FL,337613405,"26812 US HIGHWAY 19 N,CLEARWATER,FL 33761",${LNL},7277992727,7272100810
1235239534,JIR FINANCIAL GROUP INC,IMED URGENT CARE CENTER,3,1770 NE MIAMI GARDENS DR,,MIAMI,FL,331795301,"1770 NE MIAMI GARDENS DR,MIAMI,FL 33179",${LNL},3059497990,3059493532
1902893795,COASTAL MEDICAL ASSOCIATES INC,QUICK CARE MEDICAL TREATMENT CENTER,3,4530 S RIDGEWOOD AVE,,PORT ORANGE,FL,321274523,"4530 S RIDGEWOOD AVE,PORT ORANGE,FL 32127",${LNL},3867881881,3867888556
1033193743,MEMORIAL URGENT CARE MANDARIN LLC,,,11701 SAN JOSE BLVD,SUITE 110,JACKSONVILLE,FL,322230756,"11701 SAN JOSE BLVD,SUITE 110,JACKSONVILLE,FL 32223",${LNL},9043068060,9043068065
1124062286,"ATTENTUS MOULTON, LLC","LAWRENCE RURAL HEALTH CLINIC, MOULTON/LAWRENCE URGENT CARE CENTER",3,10939 AL HIGHWAY 157,,MOULTON,AL,356501900,"10939 AL HIGHWAY 157,MOULTON,AL 35650",${LNL},2569748440,2569746993
1093741076,DEER PARK URGENT CARE PLLC,DEER PARK URGENT CARE,3,702 SOUTH PARK,,DEER PARK,WA,99006,"702 SOUTH PARK,DEER PARK,WA 99006",${LNL},5092629000,5092763034
1326068875,RAPID RESPONSE EMERGENCY CENTER PLC,,,15415 PATRICK HENRY HWY,,AMELIA COURT HOUSE,VA,230024725,"15415 PATRICK HENRY HWY,AMELIA COURT HOUSE,VA 23002",${LNL},8045615715,8045615715
1497771265,MEDIMIN INC,,,9020 W THOMAS RD,,PHOENIX,AZ,85037,"9020 W THOMAS RD,PHOENIX,AZ 85037",${LNL},6238726216,
1346341716,WESTERN MARYLAND HEALTH SYSTEM CORPORATION,WMHS URGENT CARE SERVICES - HUNT CLUB MEDICAL CLINIC,3,11 HUNT CLUB PLZ,,RIDGELEY,WV,267535213,"11 HUNT CLUB PLZ,RIDGELEY,WV 26753",${LNL},3047264501,3047264051
1972552099,"DWIC OF TAMPABAY, INC",DOCTOR'S WALK-IN CLINIC,3,5015 E BUSCH BLVD,,TAMPA,FL,336175303,"5015 E BUSCH BLVD,TAMPA,FL 33617",${LNL},8139852784,8139899129
1215986344,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE - CARROLLWOOD,3,13856 N DALE MABRY HIGHWAY,,TAMPA,FL,336185005,"13856 N DALE MABRY HIGHWAY,TAMPA,FL 33618",${LNL},8132641885,8139686438
1851465090,EASTSIDE URGENT CARE DENTISTRY,EASTSIDE EMERGENCY DENTISTRY,3,220 LILLY RD NE,STE B,OLYMPIA,WA,98506,"220 LILLY RD NE,STE B,OLYMPIA,WA 98506",${LNL},3604599694,3604599657
