NPI,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Add,LNL,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number
1083884126,"WA FOOTE MEMORIAL HOSPITAL, INC",ALLEGIANCE HEALTH,3,205 N EAST AVE,,JACKSON,MI,492011753,"205 N EAST AVE,JACKSON,MI 49201",${LNL},5177884800,
1689859795,EUREKA COMMUNITY HOSPITAL,ECH URGENT CARE,5,101 S MAJOR ST,,EUREKA,IL,615301246,"101 S MAJOR ST,EUREKA,IL 61530",${LNL},3094674004,
1649455783,"CRESTLINE MEDICAL CENTER, INC",,,700 N COLUMBUS ST,,CRESTLINE,OH,44827,"700 N COLUMBUS ST,CRESTLINE,OH 44827",${LNL},4194714504,
1831499276,FRANCISCAN ST. FRANCIS HEALTH,IMMEDIATE CARE CENTER,3,8111 S EMERSON AVE,,INDIANAPOLIS,IN,462378601,"8111 S EMERSON AVE,INDIANAPOLIS,IN 46237",${LNL},3177826621,
1720358252,"PRESTON URGENT CARE FAMILY PRACTICE, LLC",,,411 MORGANTOWN ST,,KINGWOOD,WV,265371095,"411 MORGANTOWN ST,KINGWOOD,WV 26537",${LNL},3043290555,
1801233036,"MOUNTAIN VIEW URGENT CARE GROUP, INC",,,255 E BONITA AVE,,POMONA,CA,917671923,"255 E BONITA AVE,POMONA,CA 91767",${LNL},8183409988,
1427243179,PEAR TREE MEDICAL CLINIC P.C.,,,51863 SCHOENHERR RD STE 101,,SHELBY TOWNSHIP,MI,483152758,"51863 SCHOENHERR RD STE 101,SHELBY TOWNSHIP,MI 48315",${LNL},5869910903,
1447381736,FOUR M MEDICAL MART A MEDICAL CORPORATION,SAN MIGUEL OCCUPATIONAL & URGENT CARE MEDICAL GROUP INC,3,11432 VANOWEN STREET,,NORTH HOLLYWOOD,CA,916056220,"11432 VANOWEN STREET,NORTH HOLLYWOOD,CA 91605",${LNL},8185039999,8185030675
1639413453,ELYRIA MEDICLINIC,,,156 CLEVELAND STREET,,ELYRIA,OH,44035,"156 CLEVELAND STREET,ELYRIA,OH 44035",${LNL},4405065674,4403230868
1891124400,SEMINOLE EXPRESS CARE LLC,,,201 NE 3RD ST,SUITE C,SEMINOLE,TX,793603613,"201 NE 3RD ST,SUITE C,SEMINOLE,TX 79360",${LNL},4327586015,4327586016
1851606750,ROCKPORT URGENT CARE CENTER,,,2621 HWY 35 N,,ROCKPORT,TX,783825708,"2621 HWY 35 N,ROCKPORT,TX 78382",${LNL},3617293939,3617291782
1922316967,"URGENT CARE SERVICES, INC",,,1640 45TH AVE,,MUNSTER,IN,463213914,"1640 45TH AVE,MUNSTER,IN 46321",${LNL},2195130999,2195139032
1295026458,MID ATLANTIC URGENT CARE LLC,,,3301 WILSON BLVD,,ARLINGTON,VA,222012228,"3301 WILSON BLVD,ARLINGTON,VA 22201",${LNL},7032436720,7032437503
1205186442,ACTION URGENT CARE INC,,,1375 BLOSSOM HILL RD,,SAN JOSE,CA,951183806,"1375 BLOSSOM HILL RD,SAN JOSE,CA 95118",${LNL},6267919004,6267919005
1447435458,QCLINIC LLC,QCARE LLC,4,12516 N MAY AVE,,OKLAHOMA CITY,OK,731201947,"12516 N MAY AVE,OKLAHOMA CITY,OK 73120",${LNL},4057499595,4057499594
1477723526,ISHWAR FAMILY MEDICINE LLC,ISHWAR FAMILY MEDICINE,3,6045 SOUTHARD TRACE,,CUMMING,GA,30040,"6045 SOUTHARD TRACE,CUMMING,GA 30040",${LNL},7708880717,7708880763
1003086190,"ARIZONA MEDICAL REVIEW OFFICERS, INC.",,,3501 W OSBORN RD,,PHOENIX,AZ,850194037,"3501 W OSBORN RD,PHOENIX,AZ 85019",${LNL},6022727676,6022699730
1003116344,"CHILLICOTHE ACUTE CARE CLINIC, INC.",,,3 MEDICAL DR,,CHILLICOTHE,OH,456018603,"3 MEDICAL DR,CHILLICOTHE,OH 45601",${LNL},7407796614,7407796617
1144651852,"URGENT CARE OF BATON ROUGE, INC",,,8786 GOODWOOD BLVD,SUITE 106,BATON ROUGE,LA,708067917,"8786 GOODWOOD BLVD,SUITE 106,BATON ROUGE,LA 70806",${LNL},2259276368,2259276399
1336589621,PACOIMA URGENT CARE,,,13003 VAN NUYS BLVD,SUITE I,PACOIMA,CA,913318316,"13003 VAN NUYS BLVD,SUITE I,PACOIMA,CA 91331",${LNL},8186862030,8188340099
1245465376,HEALTH MATTERS LLC,,,14302 BARTON BLVD SW,,CUMBERLAND,MD,215025825,"14302 BARTON BLVD SW,CUMBERLAND,MD 21502",${LNL},3017293278,3017298702
1295171650,"GREAT LAKES MEDICAL, P.C.",GREAT LAKES URGENT CARE,3,5511 W US HIGHWAY 10,SUITE A,LUDINGTON,MI,494312455,"5511 W US HIGHWAY 10,SUITE A,LUDINGTON,MI 49431",${LNL},2318431553,
1003978537,SIGNATURE EMERGENCY CARE PA,,,6875 FM 1488 RD,SUITE 800,MAGNOLIA,TX,773544520,"6875 FM 1488 RD,SUITE 800,MAGNOLIA,TX 77354",${LNL},2812524900,
1720417884,AMELIA URGENT CARE LLC,,,96279 BRADY POINT RD,,FERNANDINA BEACH,FL,320347076,"96279 BRADY POINT RD,FERNANDINA BEACH,FL 32034",${LNL},9043211177,9043210016
1790955789,SOUTHEASTERN OHIO AMBULATORY PHYSICIANS LLC,VALLEY MEDCARE,3,809 FARSON AVE UNIT 101,,BELPRE,OH,457141067,"809 FARSON AVE UNIT 101,BELPRE,OH 45714",${LNL},7404239862,7404239864
1669642609,ALL TIME URGENT CARE,,,17577 KEDZIE AVE,SUITE 108,HAZEL CREST,IL,604292051,"17577 KEDZIE AVE,SUITE 108,HAZEL CREST,IL 60429",${LNL},7089223300,8478906660
1285804229,PHARM D OF EASTERN CAROLINA,EXPRESS CARE PHARMACY,3,505 HACKNEY AVE,,WASHINGTON,NC,278894230,"505 HACKNEY AVE,WASHINGTON,NC 27889",${LNL},2529462425,2529462095
1548388812,"AMERICAN FAMILY DENTISTRY OF MEMPHIS, PC",THE DENTAL OFFICE AT SADDLECREEK,3,7535 POPLAR AVE,,GERMANTOWN,TN,38138,"7535 POPLAR AVE,GERMANTOWN,TN 38138",${LNL},9017854420,9017545309
1891015764,NEXTCARE ARIZONA LLC,,,13075 W MCDOWELL RD,STE. D106,AVONDALE,AZ,853926436,"13075 W MCDOWELL RD,STE. D106,AVONDALE,AZ 85392",${LNL},8008198566,
1255651121,NEXTCARE ARIZONA LLC,NEXTCARE URGENT CARE,3,4280 N ORACLE RD,STE. 100,TUCSON,AZ,857051770,"4280 N ORACLE RD,STE. 100,TUCSON,AZ 85705",${LNL},4809248382,
1366765646,CHAYJAY LLC DBA MOUNTAIN PEAKS URGENT CARE,,,836 S TOWNSEND AVE STE C,,MONTROSE,CO,814014360,"836 S TOWNSEND AVE STE C,MONTROSE,CO 81401",${LNL},9702492118,9702492187
1659697696,"FULTONDALE URGENT CARE CENTERS, LLC",,,339 WALKER CHAPEL PLAZA,SUITE 115,FULTONDALE,AL,35068,"339 WALKER CHAPEL PLAZA,SUITE 115,FULTONDALE,AL 35068",${LNL},2058412844,2053807579
1639495633,LAKELAND FAMILY MEDICINE AND URGENT CARE,,,12387 CONNEAUT LAKE RD,,CONNEAUT LAKE,PA,163164203,"12387 CONNEAUT LAKE RD,CONNEAUT LAKE,PA 16316",${LNL},8143823100,
1457531790,"TRI-CITY FAMILY MEDICINE & URGENT CARE CLINIC, PLLC",,,107 HYANNIS DRIVE,,HOLLY SPRINGS,NC,275408336,"107 HYANNIS DRIVE,HOLLY SPRINGS,NC 27540",${LNL},9193638666,9193638668
1396017026,HEALTHY URGENT CARE WEST BLOOMFIELD,,,7125 ORCHARD LAKE RD,SUITE 100,WEST BLOOMFIELD,MI,483223616,"7125 ORCHARD LAKE RD,SUITE 100,WEST BLOOMFIELD,MI 48322",${LNL},2488657444,2488657469
1427320118,"COMMUNITY CARE PHYSICIANS, PC",URGENT CARE CENTER - LATHAM,3,711 TROY SCHENECTADY RD,SUITE 102,LATHAM,NY,121102442,"711 TROY SCHENECTADY RD,SUITE 102,LATHAM,NY 12110",${LNL},5187833110,5187827988
1811269517,ADVANCED URGENT CARE OF AMERICA INC.,,,3202 LAKE ARIEL HWY,,HONESDALE,PA,184317602,"3202 LAKE ARIEL HWY,HONESDALE,PA 18431",${LNL},2514145810,2514145809
1396986261,ASPEN VALLEY HOSPITAL DISTRICT,BASALT AFTER HOURS CARE CENTER,3,234 CODY LN,,BASALT,CO,816219106,"234 CODY LN,BASALT,CO 81621",${LNL},9705441250,9705441585
1659512531,CAROLINA FOOT AND MEDICAL CARE,,,300 BIRCH ST,,RAEFORD,NC,283763297,"300 BIRCH ST,RAEFORD,NC 28376",${LNL},9109046600,9109041810
1619215621,CHILDREN'S HEALTH SYSTEM,CHILDREN'S URGENT CARE - 16TH STREET,3,1032 S 16TH ST,,MILWAUKEE,WI,532042203,"1032 S 16TH ST,MILWAUKEE,WI 53204",${LNL},4143850646,4143850648
1750704680,"PPSMG URGENT MEDICAL CARE, PLLC",AMD URGENT CARE SC,3,7070 MILLER RD STE A,,SWARTZ CREEK,MI,484731591,"7070 MILLER RD STE A,SWARTZ CREEK,MI 48473",${LNL},8105331468,
1306269261,"FRONT RANGE URGENT CARE, PC",QWIKCARE MD,3,6908 MESA RIDGE PKWY,,FOUNTAIN,CO,808171533,"6908 MESA RIDGE PKWY,FOUNTAIN,CO 80817",${LNL},7194712273,7193800228
1891965943,"WA FOOTE MEMORIAL HOSPITAL, INC",ALLEGIANCE HEALTH,3,205 N EAST AVE,,JACKSON,MI,492011753,"205 N EAST AVE,JACKSON,MI 49201",${LNL},5177884800,
1841627379,MARINA BAY URGENT CARE CLINIC LLC,,,2660 MARINA BAY DR,,LEAGUE CITY,TX,775734777,"2660 MARINA BAY DR,LEAGUE CITY,TX 77573",${LNL},7184801980,
1558659854,"WELLSTAR MEDICAL GROUP, LLC",WELLSTAR URGENT CARE,3,2890 DELK RD SE,,MARIETTA,GA,300675326,"2890 DELK RD SE,MARIETTA,GA 30067",${LNL},7709558620,7709550377
1487785812,BROWNWOOD URGENT CARE FAMILY PRACTICE,,,120 S PARK DR,STE # F,BROWNWOOD,TX,768015918,"120 S PARK DR,STE # F,BROWNWOOD,TX 76801",${LNL},3256411600,
1235447202,"MEDEXPRESS URGENT CARE, PC - PENNSYLVANIA",MEDEXPRESS URGENT CARE - ALTOONA,3,300 E PLANK RD,,ALTOONA,PA,166024154,"300 E PLANK RD,ALTOONA,PA 16602",${LNL},8149463801,8149463805
1306154422,SOUTHERN URGENT AND PRIMARY CARE ASSOCIATES LLC,,,4717 HIGHWAY 80 E,SUITE H-I,SAVANNAH,GA,314102943,"4717 HIGHWAY 80 E,SUITE H-I,SAVANNAH,GA 31410",${LNL},9124291984,
1568785830,"POTOMAC PROMPT MEDICAL CARE, LLC",,,350 FORTUNE TER,,POTOMAC,MD,208542981,"350 FORTUNE TER,POTOMAC,MD 20854",${LNL},3013090016,3013090174
1518280809,PROMPT CARE OF CENTRAL FLORIDA LLC,PROMPT CARE,3,1133 SAXON BLVD,,ORANGE CITY,FL,327638425,"1133 SAXON BLVD,ORANGE CITY,FL 32763",${LNL},3868784137,3868784293
1235459181,AMERICAN FAMILY CHIROPRACTIC & REHAB OF SCOTTSDALE LLC,,,6929 N HAYDEN RD,SUITE C-7,SCOTTSDALE,AZ,852507978,"6929 N HAYDEN RD,SUITE C-7,SCOTTSDALE,AZ 85250",${LNL},4802225500,4802225501
1790005668,NEXTCARE ARIZONA LLC,NEXTCARE URGENT CARE,3,7425 E SHEA BLVD,STE. 108,SCOTTSDALE,AZ,852606411,"7425 E SHEA BLVD,STE. 108,SCOTTSDALE,AZ 85260",${LNL},8008198566,
1952432205,NOW CARE WALK-IN CLINIC,,,1009 W BAKER ST,,PLANT CITY,FL,335634431,"1009 W BAKER ST,PLANT CITY,FL 33563",${LNL},8137591232,
1356789366,"URGENT CARE MEDICAL CLINIC, PC",,,5437 E NORTHERN LIGHTS BLVD,,ANCHORAGE,AK,995084712,"5437 E NORTHERN LIGHTS BLVD,ANCHORAGE,AK 99508",${LNL},9073338561,9073338560
1407063209,THE URGENCY ROOM LLC,,,10015 N AMBASSADOR DR,STE 100,KANSAS CITY,MO,641531364,"10015 N AMBASSADOR DR,STE 100,KANSAS CITY,MO 64153",${LNL},8162607521,
1922257401,MEDICAL RESOURCE GROUP,ST. JOHN URGENT CARE - RIVERVIEW,3,7733 E JEFFERSON AVE,,DETROIT,MI,482143707,"7733 E JEFFERSON AVE,DETROIT,MI 48214",${LNL},3134994000,3134994483
1073798153,"MEDEXPRESS URGENT CARE, LLC - FOX CHAPEL",,,50 FREEPORT RD,SUITE 500,PITTSBURGH,PA,152152906,"50 FREEPORT RD,SUITE 500,PITTSBURGH,PA 15215",${LNL},4127823278,4127824362
1124249230,URGENT CARE MAUI INC.,URGENT CARE MAUI,3,1325 S. KIHEI RD.,SUITE # 103,KIHEI,HI,96753,"1325 S. KIHEI RD.,SUITE # 103,KIHEI,HI 96753",${LNL},8088797781,8088790594
1164767083,FIRST CARE LLC,,,1251 MCFARLAND BLVD. NE,,TUSCALOOSA,AL,35406,"1251 MCFARLAND BLVD. NE,TUSCALOOSA,AL 35406",${LNL},2053492323,
1932226693,RIVERTOWN MEDICAL CLINIC,ARMOUR ROAD URGENT CARE,3,4328 ARMOUR RD,,COLUMBUS,GA,319045204,"4328 ARMOUR RD,COLUMBUS,GA 31904",${LNL},7065071213,7065071217
1285829804,"INLAND URGENT CARE, A MEDICAL CORPORATION",INLAND URGENT CARE OF TEMECULA,3,29738 RANCHO CALIFORNIA RD,SUITE B,TEMECULA,CA,925915322,"29738 RANCHO CALIFORNIA RD,SUITE B,TEMECULA,CA 92591",${LNL},9513036440,9513036449
1063647188,"PUTNAM FAMILY CARE, INC.",ST. JOHN'S URGENT CARE,3,6101 CRILL AVE,,PALATKA,FL,321773875,"6101 CRILL AVE,PALATKA,FL 32177",${LNL},3863261225,
1669647764,"AFTERCARE COLORADO, LLC",,,3655 E 104TH AVE,,THORNTON,CO,802334469,"3655 E 104TH AVE,THORNTON,CO 80233",${LNL},3032464877,
1841455755,JOHNSTON PRIMARY CARE PHYSICIAN SERVICES INC,JOHNSTON MEDICAL ASSOCIATES,3,514 N BRIGHTLEAF BLVD,SUITE 1702,SMITHFIELD,NC,275774407,"514 N BRIGHTLEAF BLVD,SUITE 1702,SMITHFIELD,NC 27577",${LNL},9199387442,
1073828984,PATIENTS FIRST FAMILY PRACTICE AND URGENT CARE LLC,,,409 S DIXIE HWY,,LAKE WORTH,FL,334604442,"409 S DIXIE HWY,LAKE WORTH,FL 33460",${LNL},5615825433,5615850074
1487891420,PALMDALE URGENT CARE,,,833 AUTO CENTER DR STE D,,PALMDALE,CA,935514488,"833 AUTO CENTER DR STE D,PALMDALE,CA 93551",${LNL},6612732400,6612732139
1194962142,JACKSONVILLE URGENT CARE LLC,,,1126 UNIVERSITY BLVD N,,JACKSONVILLE,FL,322118850,"1126 UNIVERSITY BLVD N,JACKSONVILLE,FL 32211",${LNL},8326510323,
1245550110,NEXTCARE ARIZONA LLC,NEXTCARE URGENT CARE,3,20470 N LAKE PLEASANT RD,STE. 102,PEORIA,AZ,853829708,"20470 N LAKE PLEASANT RD,STE. 102,PEORIA,AZ 85382",${LNL},8008198566,
1124159496,"NARAG FALLON FAMILY CLINIC, PC",,,1077 NEW RIVER PKWY,,FALLON,NV,894066894,"1077 NEW RIVER PKWY,FALLON,NV 89406",${LNL},7754282747,
1407192370,CENTRAL PALM BEACH PHYSICIANS & URGENT CARE INC,MEDICAL CENTER OF THE PALM BEACHES,3,3800 JOHNSON ST,SUITE E,HOLLYWOOD,FL,330216030,"3800 JOHNSON ST,SUITE E,HOLLYWOOD,FL 33021",${LNL},5619678888,5616418303
1245357920,SENTARA MEDICAL GROUP,SENTARA FAMILY MEDICINE PHYSICIANS & URGENT CARE,3,3745 HOLLAND RD,,VIRGINIA BEACH,VA,234522847,"3745 HOLLAND RD,VIRGINIA BEACH,VA 23452",${LNL},7579628720,7575079004
1265631519,MEDICAL VENTURES OF AMERICA,LAKE REGIONAL URGENT CARE,3,910 OLD CAMP RD,PROF BLDG 114,THE VILLAGES,FL,321625604,"910 OLD CAMP RD,PROF BLDG 114,THE VILLAGES,FL 32162",${LNL},3522594322,3522593882
1750712220,"210 MJD MEDICAL, PLLC",PRECISION URGENT CARE,3,210 OLD COUNTRY RD,,MINEOLA,NY,115014218,"210 OLD COUNTRY RD,MINEOLA,NY 11501",${LNL},6319232139,6319232140
1699940791,SUTTONS BAY URGENT CARE CENTER,,,508 SAINT JOSEPH STREET,,SUTTONS BAY,MI,496829800,"508 SAINT JOSEPH STREET,SUTTONS BAY,MI 49682",${LNL},2312716511,2312716513
1366607277,"POLYCLINICS.NET, PLLC",,,721 BRYAN DR,,DAYTON,TN,373216275,"721 BRYAN DR,DAYTON,TN 37321",${LNL},4232851690,4232851691
1619260395,"GOODWIN MEDICAL GROUP, PLLC",MOORE EXPRESS URGENT CARE,3,2020 SOUTH SERVICE RD,,MOORE,OK,73160,"2020 SOUTH SERVICE RD,MOORE,OK 73160",${LNL},4052508441,
1972804227,HEALTH CHOICE MANAGEMENT GROUP P.L.L.C.,H C M C,3,3120 CARPENTER ST,,HAMTRAMCK,MI,482129802,"3120 CARPENTER ST,HAMTRAMCK,MI 48212",${LNL},3133775331,
1699059741,PARK SQUARE URGENT CARE INC.,ADVANCED URGENT CARE,3,100 SMITHFIELD AVE,,PAWTUCKET,RI,28603497,"100 SMITHFIELD AVE,PAWTUCKET,RI 2860",${LNL},4015975353,
1104247881,"MEDEXPRESS URGENT CARE ARKANSAS, P.A.","MEDEXPRESS URGENT CARE - SPRINGDALE, S 40TH STREET",3,1160 S 40TH ST,,SPRINGDALE,AR,727624832,"1160 S 40TH ST,SPRINGDALE,AR 72762",${LNL},4797502971,4797502982
1336334051,NORTHWEST HOSPITAL LLC,NORTHWEST MEDICAL CENTER TUCSON - INA URGENT CARE,3,2945 W INA RD,,TUCSON,AZ,857412350,"2945 W INA RD,TUCSON,AZ 85741",${LNL},5204698266,5204698101
1710036280,SHERWOOD URGENT CARE & MEDICAL CENTER,URGENT CARE & MEDICAL CENTER,3,11820 SW KING JAMES PL #30,,KING CITY,OR,972242481,"11820 SW KING JAMES PL #30,KING CITY,OR 97224",${LNL},5036254100,9712456276
1790048569,"CITY MEDICAL OF UPPER EAST SIDE, PLLC",EAST COAST URGENT CARE PHYSICIANS,5,259 EAST ROUTE 59,,NANUET,NY,10954,"259 EAST ROUTE 59,NANUET,NY 10954",${LNL},8887132067,8456272273
1245357813,SENTARA MEDICAL GROUP,SENTARA FAMILY MEDICINE PHYSICIANS & URGENT CARE,3,2859 VIRGINIA BEACH BLVD,,VIRGINIA BEACH,VA,234527613,"2859 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA 23452",${LNL},7573951300,7572260247
1740586700,"EXPRESSCARE OF OWINGS MILLS, LLC",,,10490 OWINGS MILLS BLVD,,OWINGS MILLS,MD,21117,"10490 OWINGS MILLS BLVD,OWINGS MILLS,MD 21117",${LNL},4104206970,4104206967
1740627926,CARE1 URGENT CARE LLC,,,266 HOGAN BLVD,SUITE 4,MILL HALL,PA,177511928,"266 HOGAN BLVD,SUITE 4,MILL HALL,PA 17751",${LNL},5704849143,5704849193
1205273414,PAULS VALLEY URGENT CARE LLC,,,2000 W GRANT AVE,,PAULS VALLEY,OK,730759233,"2000 W GRANT AVE,PAULS VALLEY,OK 73075",${LNL},9185197674,
1295162113,WINONA HEALTH,WINONA HEALTH URGENT CARE,5,420 E SARNIA ST,,WINONA,MN,559876365,"420 E SARNIA ST,WINONA,MN 55987",${LNL},5074945745,
1417141144,"UNITY HEALTHCARE, LLC",UNITY IMMEDIATE CARE CENTER,3,1321 UNITY PL,SUITE B,LAFAYETTE,IN,479055793,"1321 UNITY PL,SUITE B,LAFAYETTE,IN 47905",${LNL},7654461362,7654461007
1326328436,NATIONAL URGENT CARE LLC,,,10650 GATEWAY BLVD,,SAINT LOUIS,MO,631321802,"10650 GATEWAY BLVD,SAINT LOUIS,MO 63132",${LNL},3149932278,
1114089513,NEWPORT URGENT CARE INCORPORATED,,,1000 BRISTOL ST N,STE 1B,NEWPORT BEACH,CA,926608916,"1000 BRISTOL ST N,STE 1B,NEWPORT BEACH,CA 92660",${LNL},9497526300,9497526333
1407182587,ADVANCED URGENT CARE LLC,,,305 MULBERRY STREET,,SCRANTON,PA,18503,"305 MULBERRY STREET,SCRANTON,PA 18503",${LNL},5709099972,5709550267
1992146286,AMERICAN CURRENT CARE OF ILLINOIS PC,,,1230 W LAKE ST,,CHICAGO,IL,606071602,"1230 W LAKE ST,CHICAGO,IL 60607",${LNL},3126660028,
1760606578,RAPID CLINICS LLC,RAPID CLINICS,3,RAPID CLINIC,10618 E SPRAGUE AVE,SPOKANE VALLEY,WA,992063634,"RAPID CLINIC,10618 E SPRAGUE AVE,SPOKANE VALLEY,WA 99206",${LNL},5099262844,5099262830
1104075522,EXPRESS LANE URGENT CARE,,,711 E HAWKEYE AVE,SUITE #3,TURLOCK,CA,953807505,"711 E HAWKEYE AVE,SUITE #3,TURLOCK,CA 95380",${LNL},2096641550,2096641548
1760754451,"COMMUNITY CARE PHYSICIANS, PC",COMMUNITY CARE URGENT CARE - SCHODACK,3,81 MILLER RD,SUITE 500,CASTLETON,NY,120334035,"81 MILLER RD,SUITE 500,CASTLETON,NY 12033",${LNL},5182130399,5184790248
1679845366,"COMMUNITY CARE PHYSICIANS, PC",COMMUNITY CARE URGENT CARE - PEDIATRICS,3,1735 ROUTE 9,,CLIFTON PARK,NY,120652421,"1735 ROUTE 9,CLIFTON PARK,NY 12065",${LNL},5186406732,5183836737
1104198894,"COMMUNITY CARE PHYSICIANS, PC",COMMUNITY CARE URGENT CARE - NISKAYUNA,3,2125 RIVER RD,SUITE 104,SCHENECTADY,NY,123091135,"2125 RIVER RD,SUITE 104,SCHENECTADY,NY 12309",${LNL},5187135341,5183729729
1205129913,"AMERICAN FAMILY HOME HEALTH SERVICES, LLC",,,113 N GENOA ST,SUITE 2,GENOA,IL,601351092,"113 N GENOA ST,SUITE 2,GENOA,IL 60135",${LNL},2248569914,
1477615789,"DHHS, PHS, NAIHS, SHIPROCK HOSPITAL",FOUR CORNERS REGIONAL HEALTH CENTER,5,US HWY 160 & NAVAJO ROUTE 35 - RED MESA,,TEECNOSPOS,AZ,86514,"US HWY 160 & NAVAJO ROUTE 35 - RED MESA,TEECNOSPOS,AZ 86514",${LNL},5053686401,5053686431
1043561020,MEDCARE URGENT CARE CENTER SPARKLEBERRY,,,10136 TWO NOTCH RD STE 104,,COLUMBIA,SC,292294399,"10136 TWO NOTCH RD STE 104,COLUMBIA,SC 29229",${LNL},8435765246,8435765243
1508117441,CLINICA DE SALUD DEL ESTE,,,C/2 806 URB BRISAS DEL MAR,,LUQUILLO,PR,7730773,"C/2 806 URB BRISAS DEL MAR,LUQUILLO,PR 773",${LNL},7878894401,
1659717049,"LAXMI MEDICAL SERVICES, LLC",GETMED URGENT CARE,3,7600 W CAMINO REAL,STE 102,BOCA RATON,FL,334335514,"7600 W CAMINO REAL,STE 102,BOCA RATON,FL 33433",${LNL},5612355206,
1619398187,APPLECARE LLC,,,1375 E KING AVE,SUITE A,KINGSLAND,GA,315486831,"1375 E KING AVE,SUITE A,KINGSLAND,GA 31548",${LNL},9125766865,9125762565
1962529511,SENTARA MEDICAL GROUP,GLOUCESTER URGENT CARE,3,5659 PARKWAY DR,SUITE 100,GLOUCESTER,VA,230613782,"5659 PARKWAY DR,SUITE 100,GLOUCESTER,VA 23061",${LNL},8042101005,8042101009
1821411828,"URGENT CARE OF GROTON, LLC",,,220 ROUTE 12,SUITE 16 & 17,GROTON,CT,63403414,"220 ROUTE 12,SUITE 16 & 17,GROTON,CT 6340",${LNL},2038850808,2038850813
1245361799,COLUSA REGIONAL MEDICAL CENTER,WILLIAMS URGENT CARE & HEALTH CLINIC,5,199 E WEBSTER ST,,COLUSA,CA,959322954,"199 E WEBSTER ST,COLUSA,CA 95932",${LNL},5304585821,5304583210
1861536930,HENDRICKS COUNTY HOSPITAL,HENDRICKS REGIONAL HEALTH IMMEDIATE CARE,3,1100 SOUTHFIELD DR,STE. 1140,PLAINFIELD,IN,461684498,"1100 SOUTHFIELD DR,STE. 1140,PLAINFIELD,IN 46168",${LNL},3178397200,3178377926
1841591195,SELF MEDICAL GROUP,"EXPRESS MEDICAL CARE, A DIVISION OF SELF MEDICAL GROUP",5,102 ROCKCREEK BLVD,,GREENWOOD,SC,296498915,"102 ROCKCREEK BLVD,GREENWOOD,SC 29649",${LNL},8647255020,8647255615
1548495542,DIXIE URGENT CARE INC,,,5390 DIXIE HWY,,FAIRFIELD,OH,45014,"5390 DIXIE HWY,FAIRFIELD,OH 45014",${LNL},5132182848,5135312068
1255475380,AFK LLC,MED FIRST URGENT CARE,3,9452 MAIN STREET,MED FIRST URGENT CARE,FAIRFAX,VA,22031,"9452 MAIN STREET,MED FIRST URGENT CARE,FAIRFAX,VA 22031",${LNL},7035031112,7035031154
1467715193,WALK-IN CLINIC AT CLAREMONT,,,7 DUNNING ST,,CLAREMONT,NH,37432005,"7 DUNNING ST,CLAREMONT,NH 3743",${LNL},6035423549,6095423550
1073793295,AMERICAN CURRENT CARE PA PC,,,6750 STAPLETON DRIVE SOUTH,,DENVER,CO,802166620,"6750 STAPLETON DRIVE SOUTH,DENVER,CO 80216",${LNL},3033552389,3033216268
1316373897,"MEDIQUICK CLINICS OF KANSAS, LLC",MEDIQUICK URGENT CARE,3,1262 W AMITY ST,,LOUISBURG,KS,660537815,"1262 W AMITY ST,LOUISBURG,KS 66053",${LNL},9138372500,
1801081484,"PASADENA URGENT CARE,PA",IMMEDIATE MEDICA CARE,3,6825 SPENCER HWY,,PASADENA,TX,775051770,"6825 SPENCER HWY,PASADENA,TX 77505",${LNL},2817410070,2815385653
1992990501,MARY BLACK HEALTH SYSTEM LLC,PEACHVIEW URGENT CARE,3,724 HYATT ST,SUITE D,GAFFNEY,SC,293412630,"724 HYATT ST,SUITE D,GAFFNEY,SC 29341",${LNL},8644895001,8644883958
1205268208,"AFC PHYSICIANS OF FLORIDA, P.A.",AMERICAN FAMILY CARE,3,4713 HIGHWAY 90,,PACE,FL,325711403,"4713 HIGHWAY 90,PACE,FL 32571",${LNL},8503040694,8503040701
1245514355,"COLORADO URGENT CARE PHYSICIANS, PC",DOCTORS EXPRESS ENGLEWOOD,3,901 W HAMPDEN AVE,SUITE 103,ENGLEWOOD,CO,801107331,"901 W HAMPDEN AVE,SUITE 103,ENGLEWOOD,CO 80110",${LNL},3037611699,
1053576876,"TUSTIN IRVINE MEDICAL GROUP, PC",,,25124 SPRINGFIELD CT,SUITE 200,VALENCIA,CA,913551085,"25124 SPRINGFIELD CT,SUITE 200,VALENCIA,CA 91355",${LNL},6616782600,6616782700
1912177908,"THE URGENT CARE GROUP, PA","OCCUPATIONAL MEDICINE SOUTH, PC",4,712 E BAY AVE,SUITE 22B,MANAHAWKIN,NJ,80503447,"712 E BAY AVE,SUITE 22B,MANAHAWKIN,NJ 8050",${LNL},6099780242,6099787177
1356574859,HEALTH CARE PARTNERS FOUNDATION INC,,,3934 SANDALWOOD LN,,PUEBLO,CO,810057503,"3934 SANDALWOOD LN,PUEBLO,CO 81005",${LNL},5052706978,
